cust_id,reply_id,customer_text,brand_reply,created_at
36036,36037,"Have to do this later then, on work machine at the moment.","No worries. We're here every day from 5am to 8pm, Pacific. Feel free to DM us once you have a chance to try that out. https://t.co/GDrqU22YpT",Wed Nov 01 16:03:37 +0000 2017
36039,matched_prev,I go to send one text and my phone battery went from 56% to 38% ??? . It has also dropped to 32% while typing this tweet.,Glad to help. Let us know what iOS is running there let's have a closer look at things.,Wed Nov 01 13:27:05 +0000 2017
36044,matched_prev,When the update will be available? iOS 11.1 .,iOS 11.1 is available now. You can update using the steps here: https://t.co/80YRnjDFDk,Wed Nov 01 13:50:06 +0000 2017
36046,matched_prev,please fix this annoying letter “I” (eye) bug. It autocorrects/spelling suggestion to weird characters. https://t.co/jhcjjEIW2q,Send us a DM and let us know what version of iOS you're running. We'll go from there. https://t.co/GDrqU22YpT,Wed Nov 01 13:48:13 +0000 2017
36048,matched_prev,Using Apple mobile since 2010 & currently iPhone 7 Plus.Replaced thrice but the problem still persists. Shld switch Android?,We'd like to work with you on this. Please give us a little more detail in DM. We can help from there. https://t.co/GDrqU22YpT,Wed Nov 01 13:42:46 +0000 2017
36050,matched_prev,I’m also stuck on 10.13.1 beta (17B46a) and won’t show 10.13.1 final to show in App Store updates. https://t.co/E3NWeZ45MP,"We want you to be able to update your Mac. Please send us a DM, so we can take a closer look. https://t.co/GDrqU22YpT",Wed Nov 01 13:40:36 +0000 2017
36065,matched_prev,insupportable le bug du clavier toujours pas corrigé sur iOS 11.1 ! C’est une priorité d’avoir un clavier fonctionnel non ?,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Wed Nov 01 13:43:31 +0000 2017
36067,matched_prev,Tengo un problema con macos high Sierra y no tengo ni idea de como solucionarlo. https://t.co/ZZPzd8fZAw,We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Nov 01 13:38:02 +0000 2017
36070,matched_prev,"Can you help me update to iOS 11.1 it says ""verifying update"" and then error every time I try to install it.",Hey there. We'd be happy to help. Send us a DM so we can look into the issue with you there. https://t.co/GDrqU2kzhr,Wed Nov 01 13:42:13 +0000 2017
9229,matched_prev,Where’s the update for this I. Why does the letter l do that. Why do I have to use a lowercase L for a capital l?!,We'd be happy to look into this with you. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Wed Nov 01 13:37:17 +0000 2017
36077,matched_prev,"Hi, ı want to talk to you my complaint about services given by your senior advisor’s from turkey. Cheated:/",We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Wed Nov 01 13:22:42 +0000 2017
36079,matched_prev,Mmmmm any word? What is going on?,Please let us know in DM when these issues happen with your iPhone and we’ll continue there: https://t.co/GDrqU22YpT,Wed Nov 01 13:27:46 +0000 2017
36084,matched_prev,"What Is going on with the #Iphone, it is very unresponsive and has a lot of lag #iphone6SPlus and #iphone8",We'd be more than happy to look into this with you. What version of iOS are you using and are your apps up-to-date?,Mon Oct 30 20:36:59 +0000 2017
36087,matched_prev,"No, I haven’t... but I checked it on my MacBook (Mail app), still permanently deleted.","Okay. Send us a DM, and we'll continue to help out from there. https://t.co/GDrqU22YpT",Wed Nov 01 13:28:37 +0000 2017
36091,matched_prev,I recently deleted some emails on my iCloud & I expected it to be in the Trash... but upon checking it got permanently deleted,Hello. We are here to help. What type of device are you using?,Tue Oct 31 07:37:06 +0000 2017
36099,matched_prev,RT If you are having issues with you iPhone not typing the letter ‘I’ correctly. needs to see the impact of this BS 🤬😤,We’d like to get this issue resolved. Meet us in DM if you'd like to continue.,Wed Nov 01 13:37:03 +0000 2017
36106,matched_prev,What’s the activity setting for #Zumba (or similar) on the #apple #watch ? #series2 #queries #tellmequick,Great question! You can customize your Zumba workout. Check this out: https://t.co/ik0A8dg7Jt,Wed Nov 01 13:31:40 +0000 2017
36111,36112,"So I thought Apple still doesn’t allow to use NFC for headphones or speakers, but only for NFC “tags”.",Thanks for reaching out. Send us a DM and we'll work together there. https://t.co/GDrqU22YpT,Wed Nov 01 15:26:01 +0000 2017
36109,matched_prev,Can’t an iPhone 8 connect to a Bluetooth device using NFC?,Great question. That should work fine. Are you having any issues there?,Wed Nov 01 13:27:20 +0000 2017
36114,matched_prev,why is this still happening? https://t.co/xv7Qnl3qs1,We want to help. Join us in DM so we may look further into this. https://t.co/GDrqU22YpT,Wed Nov 01 13:39:48 +0000 2017
36116,36118,Ok. Thanks,You're welcome. Enjoy your day!,Wed Nov 01 15:19:36 +0000 2017
36117,matched_prev,Should I be concerned yet? My iPhone X left China and went to Hong Kong and hasn’t left yet I live in LA,Our Online Store team is best suited to help with your question. You can reach them here: https://t.co/8yjRd1Xo0i,Wed Nov 01 13:35:13 +0000 2017
36123,matched_prev,"hi, do you have a Tip, how to clean Nike+ Sport Loop Watch Bands?",Here's a great article to help guide you through cleaning your Apple Watch: https://t.co/VxlvpoL1kr,Wed Nov 01 13:32:38 +0000 2017
36125,36127,Yes to the point where I cannot even reset my phone or use the home button. It completely freezes or stutters. And my phone is brand new.,Alright. What is the current iOS version installed in Settings > General > About? Have you updated all of your apps as well? https://t.co/GDrqU22YpT,Wed Nov 01 15:13:27 +0000 2017
36126,matched_prev,"fix my phone, just bc y’all got a new phone out doesn’t mean everyone’s 7+ needs to freeze constantly and shit.",We want you to enjoy using your iPhone. Does the iPhone become unresponsive when using certain apps?,Wed Nov 01 13:28:15 +0000 2017
36479,matched_prev,sort your lives out mates my phones been fucked since your shitty update,"If you're running into issues with your iPhone, we'd like to help you out. Please send a DM with the exact issue(s) you're experiencing, along with the version of the iOS software you currently have installed. https://t.co/GDrqU22YpT",Wed Nov 22 19:00:17 +0000 2017
36614,36616,Ok sweet. And it isn’t going to mess it up that he’s going from mountain lion to Sierra?,"That is correct, it should not have any trouble.",Wed Nov 01 15:01:01 +0000 2017
36615,matched_prev,My husband hasn’t updated his MacBook since like 2011...🙄 do you think I could update it and be safe?,"As long as his Mac is compatible, it shouldn't be a problem. Be sure he has a backup. https://t.co/109nnHwfMC",Wed Nov 01 14:03:11 +0000 2017
36625,36627,"Can’t be completed , I tried my other iPhone and my iPad it’s working perfectly",We'd like to take a further look at this with you. Please meet us in DM to continue. https://t.co/GDrqU22YpT,Wed Nov 01 15:23:33 +0000 2017
36626,matched_prev,"Hi there, my iPhone 6S plus can’t do backup for it, not by iCloud and iTunes , any way to fix it ,thanks https://t.co/XYyWJe7vn7",We'd love to help. What happens when you try back up via iTunes?,Wed Nov 01 14:05:18 +0000 2017
36629,matched_prev,"hey, I just tried download the Final Cut Pro X trial but it says it's incompatible with High Sierra. Can I not download then?",Hi there. We suggest reaching directly out to our Final Cut support team here: https://t.co/IBIY3vMgPj,Wed Nov 01 14:01:17 +0000 2017
36631,matched_prev,I just sent a dm about an accident on iTunes I need help removing the payment please.,"This article can help:https://t.co/Y0YoIRcZa7 If you run into issues, reach out to iTunes billing here: https://t.co/SDIe7UiyJN",Wed Nov 01 14:01:01 +0000 2017
36633,matched_prev,"since the latest iOS update, my iphone6 is a lot choppier and slower. Anything I can do?",Let's see what's going on. How long ago did you update? Reply in DM to get started. https://t.co/GDrqU22YpT,Wed Nov 01 14:01:41 +0000 2017
36635,36638,Apple music in control center doesn’t show the song name and i can’t change the song or anything.,"Got it, thanks. Let us know the exact iOS installed in a DM and we'll continue. https://t.co/GDrqU22YpT",Thu Nov 02 00:26:00 +0000 2017
36636,36639,"Freezing basically all of the time. Apps are messing up, if i turn on airplane mode and then turn it off i can’t get service without restart",Which iPhone and iOS 11 version are you using?,Thu Nov 02 00:18:00 +0000 2017
36640,36641,iphone 7 and 11.0.3,Let's take a closer look. Send us a DM and we can start there. https://t.co/GDrqU22YpT,Thu Nov 02 00:56:00 +0000 2017
36637,matched_prev,Why did iOS 11 absolutely cripple my phone?,"We want you to be able to enjoy your iPhone. Give us some details on what you’re noticing, & we’ll do all we can to help out.",Wed Nov 01 13:58:56 +0000 2017
36643,matched_prev,any possibility to do that without completely wiping the memory? Thanks! 2/2,We're so sorry for your loss. Let's continue chatting via DM so we can take a look at the best options. https://t.co/GDrqU2kzhr,Wed Nov 01 13:57:32 +0000 2017
36645,matched_prev,"hi, how long is the 20 months 0% interest for iPhone x offer on for?",We'll point you in the right direction. Get with our Apple Online Store Support for purchase questions: https://t.co/8yjRd1Xo0i,Wed Nov 01 13:57:19 +0000 2017
36647,36649,"Too laggy and i think 11.1 more laggy for old iphone and worst when low battery, i very miss the all days on 10.","Send us a DM telling us which iPhone you have, and what happens after following these steps: https://t.co/OWRDHWSt4h https://t.co/GDrqU22YpT",Wed Nov 01 14:14:30 +0000 2017
36655,matched_prev,"Do movies listed as DolbyVision in Tunes also support HDR10? Or is this random? Curiously, they are always listed as either or","Great question! If you see the HDR icon, this iTunes Store movie can play in HDR10. Check this out: https://t.co/SFdFHkEs3N",Wed Nov 01 13:56:37 +0000 2017
36657,36659,iPhone 6 and I gotta twist it to work,Got it. Meet up with us in DM so we can gather more details and look into next best support options. DM us your country. https://t.co/GDrqU22YpT,Wed Nov 01 15:13:00 +0000 2017
36658,matched_prev,"I’m starting to get frustrated with the iPhone lightening port, I’ve cleaned it , I’ve tried different wires",Let's get you back up & running! Can you let us know which type of iPhone you're using & what exactly is happening with that port?,Wed Nov 01 13:51:04 +0000 2017
36661,matched_prev,I need you to hurry up and fix this update cuz I can’t type the letter “eye” with out it looking crazy as hell 🙄😤,"We're here for you! Send us a DM with your current iOS version, and we'll get started there. https://t.co/GDrqU22YpT",Wed Nov 01 14:00:05 +0000 2017
36664,matched_prev,Okay I thought it was just my phone fix this shit with the letter EYE 😭 https://t.co/tkqnKp6VNl,Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,Wed Nov 01 13:55:51 +0000 2017
36666,matched_prev,Thanks for locking me out of my phone.,We want to help out. Please DM us some more details about what's going on. https://t.co/GDrqU22YpT,Wed Nov 01 13:21:07 +0000 2017
36100,matched_prev,I’m having the same issue has anyone helped?,We're happy to help. Which iOS version is installed? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT,Wed Nov 01 13:53:32 +0000 2017
37655,37657,Thank you! iOS 11.1!,Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Wed Nov 01 15:27:34 +0000 2017
